,Acc_ID,New_trsc_Amt,Contract_Date,Gender,Age,Job,Family,Cancellation,Deposit_Code
17853,671-041459-91125,10000,2023-12-19,남성,48,미취업자,미확인,no,A23-000058
19448,261-472496-96877,20000,2024-01-15,남성,37,기술자,미혼,no,081-000048
19957,510-338995-90957,20000,2024-01-23,남성,30,기술자,결혼,no,081-000303
21080,370-098363-05911,10000,2024-02-08,남성,32,기술자,결혼,no,081-000081
17437,666-107152-28286,30000,2023-12-12,여성,25,서비스종사자,결혼,no,081-000302
24746,544-288640-79121,280000,2024-04-11,여성,51,서비스종사자,미혼,no,081-000303
21640,615-010217-51314,110000,2024-02-21,여성,33,산업노동자,결혼,yes,081-000152
21379,112-194632-80420,10000,2024-02-15,여성,61,자영업자,결혼,yes,081-000491
16056,689-471492-42123,40000,2023-11-20,여성,75,주부,이혼,no,A23-000032
12182,294-688203-30094,40000,2023-09-11,여성,40,회사원,결혼,no,081-000501
26068,103-320226-12973,10000,2024-05-02,남성,33,기업가,미혼,no,081-000042
25513,913-096519-33780,10000,2024-04-24,남성,27,산업노동자,미혼,no,081-000391
18230,493-418668-77810,20000,2023-12-26,여성,41,산업노동자,결혼,no,081-000044
16359,923-539118-33470,10000,2023-11-24,여성,40,회사원,결혼,no,A23-000021
25787,380-929046-97371,10000,2024-04-29,남성,24,산업노동자,결혼,no,081-000045
21763,421-157817-58783,30000,2024-02-22,여성,29,회사원,결혼,no,081-000071
9636,530-909676-40954,20000,2023-07-28,여성,29,기술자,결혼,yes,081-000601
13310,579-169124-28241,10000,2023-09-27,여성,60,회사원,결혼,yes,081-000591
2570,146-696887-74463,60000,2023-04-11,남성,44,회사원,미혼,no,A23-000032
1922,215-411868-53449,10000,2023-04-03,남성,32,기술자,미혼,no,081-000431
25232,547-298027-89061,10000,2024-04-19,남성,42,미취업자,결혼,no,A23-000101
6683,162-360379-75955,140000,2023-06-15,여성,55,회사원,미혼,no,081-000391
25941,070-457197-02058,310000,2024-05-01,여성,41,산업노동자,결혼,no,081-000161
14736,394-319686-18737,10000,2023-10-27,여성,47,기술자,미혼,no,081-000391
15760,155-383658-71542,30000,2023-11-15,여성,31,서비스종사자,이혼,no,081-000153
2774,024-871058-67697,10000,2023-04-13,여성,34,기술자,결혼,no,081-000353
7016,842-918041-83584,50000,2023-06-20,여성,36,회사원,결혼,no,A23-000051
5425,923-881389-09049,30000,2023-05-25,여성,33,회사원,미혼,no,081-000281
10502,428-263671-79577,10000,2023-08-14,여성,35,서비스종사자,결혼,yes,081-000182
20392,471-739558-83913,10000,2024-01-29,남성,29,회사원,이혼,no,A23-000091
12315,816-930886-23088,20000,2023-09-12,여성,33,산업노동자,미혼,no,081-000148
15323,924-589491-02696,10000,2023-11-07,여성,21,학생,이혼,yes,081-000074
5521,871-440662-28905,10000,2023-05-26,여성,39,산업노동자,미혼,no,081-000077
7641,380-097389-98554,10000,2023-06-29,남성,46,기술자,미혼,no,081-000041
24757,731-702328-11796,20000,2024-04-11,남성,34,회사원,이혼,yes,081-000591
8601,276-182868-39584,50000,2023-07-13,남성,50,기술자,결혼,no,A23-000052
4669,838-254570-16621,50000,2023-05-15,남성,36,회사원,결혼,no,A23-000071
24228,694-819594-75124,10000,2024-04-02,남성,83,회사원,미확인,no,081-000191
25993,470-375572-24881,20000,2024-05-01,여성,44,산업노동자,결혼,no,081-000043
11198,493-256486-02867,10000,2023-08-24,남성,43,기술자,미혼,no,081-000203
6152,392-914391-36064,10000,2023-06-07,여성,45,산업노동자,이혼,no,081-000061
21036,871-666285-92833,10000,2024-02-08,남성,30,기술자,결혼,no,081-000371
4836,951-462802-54990,10000,2023-05-17,남성,28,회사원,결혼,yes,081-000163
2608,801-713692-80422,20000,2023-04-11,남성,68,은퇴,이혼,yes,081-000204
6133,360-670832-50214,20000,2023-06-07,남성,55,회사원,이혼,no,081-000353
3334,195-689104-55941,40000,2023-04-21,남성,46,기술자,미혼,no,081-000066
3426,993-393396-13510,10000,2023-04-24,여성,34,자영업자,미혼,no,081-000651
23788,008-264264-65951,30000,2024-03-27,여성,53,은퇴,결혼,no,081-000401
11331,439-581644-94559,40000,2023-08-28,여성,20,학생,미혼,no,081-000331
24609,548-746959-08279,10000,2024-04-09,남성,51,회사원,이혼,no,081-000013
10386,490-278623-97138,10000,2023-08-10,여성,35,서비스종사자,미혼,no,081-000077
10708,501-278149-50749,10000,2023-08-17,남성,7,학생,미혼,no,081-000171
4743,460-901751-92326,40000,2023-05-16,여성,38,공무원,결혼,no,081-000331
25658,058-794399-51148,20000,2024-04-26,여성,46,회사원,이혼,no,A23-000046
21796,653-850239-32590,10000,2024-02-22,여성,47,공무원,이혼,no,081-000601
16814,750-953280-80852,20000,2023-12-01,여성,57,자영업자,결혼,no,A23-000057
20049,794-411525-16699,10000,2024-01-24,남성,22,서비스종사자,결혼,no,081-000342
10070,504-402995-51551,20000,2023-08-07,남성,36,기술자,미혼,no,A23-000057
16448,524-432739-51698,10000,2023-11-27,남성,31,산업노동자,이혼,no,081-000147
24308,199-691398-68855,170000,2024-04-03,남성,22,군인,결혼,no,081-000323
18960,068-716767-23089,30000,2024-01-05,여성,33,산업노동자,미혼,no,A23-000058
24436,292-141232-70921,110000,2024-04-05,여성,51,산업노동자,미혼,no,081-000121
8230,364-439821-28240,20000,2023-07-07,여성,65,자영업자,미혼,yes,081-000451
12356,467-889785-88638,10000,2023-09-13,여성,52,자영업자,이혼,no,A23-000045
18995,109-042488-30146,10000,2024-01-08,여성,55,산업노동자,결혼,no,081-000082
21114,444-242549-81399,50000,2024-02-13,여성,55,공무원,미혼,no,081-000062
13490,272-464533-39908,10000,2023-10-05,남성,55,기술자,결혼,no,081-000161
15448,932-859196-55057,30000,2023-11-09,여성,83,은퇴,결혼,no,081-000511
19780,619-042487-63804,10000,2024-01-19,남성,24,회사원,미혼,no,081-000431
25040,992-203937-90475,20000,2024-04-17,남성,31,군인,미혼,no,081-000322
15799,859-536266-06056,30000,2023-11-16,남성,57,공무원,결혼,no,A23-000058
21619,118-195528-30700,10000,2024-02-20,여성,32,주부,결혼,no,A23-000053
19732,394-651856-02329,20000,2024-01-18,남성,29,산업노동자,미확인,no,081-000601
408,858-041622-89178,30000,2023-03-10,남성,39,산업노동자,미혼,no,081-000391
16048,391-008965-22229,10000,2023-11-20,남성,52,산업노동자,결혼,no,081-000046
21526,183-215501-33635,20000,2024-02-19,여성,33,서비스종사자,미확인,no,081-000074
24004,330-578589-26896,10000,2024-03-29,여성,34,기술자,미혼,no,081-000661
4466,852-758343-37548,10000,2023-05-11,여성,33,서비스종사자,미혼,no,081-000471
24317,163-779240-10125,10000,2024-04-03,남성,31,기술자,이혼,no,081-0001410
10991,039-289679-50564,10000,2023-08-22,여성,47,산업노동자,결혼,no,081-000072
2208,727-257359-27595,10000,2023-04-06,여성,57,산업노동자,미혼,no,081-000581
24471,795-427028-54241,10000,2024-04-05,남성,31,공무원,이혼,no,081-000251
17846,114-459989-22849,10000,2023-12-18,여성,71,은퇴,결혼,yes,081-000601
4841,961-715128-00897,20000,2023-05-17,여성,37,공무원,결혼,no,081-000581
14115,872-147371-36874,20000,2023-10-17,남성,31,회사원,결혼,yes,081-000151
23888,685-851307-43923,60000,2024-03-28,여성,46,산업노동자,미혼,no,081-000068
3732,999-635256-51868,40000,2023-04-27,여성,41,미취업자,미혼,no,A23-000051
19705,073-175597-74414,10000,2024-01-18,여성,50,회사원,결혼,no,081-000148
24694,970-872226-52689,10000,2024-04-09,남성,37,산업노동자,미혼,no,081-000068
11163,968-701125-40184,20000,2023-08-24,남성,84,은퇴,미혼,no,081-000531
6165,790-679499-27835,40000,2023-06-07,남성,23,군인,이혼,no,081-000323
11920,423-870632-76906,20000,2023-09-06,여성,30,회사원,이혼,no,081-000071
19049,910-885356-94824,10000,2024-01-08,남성,23,군인,이혼,no,081-000323
11964,183-283845-36733,10000,2023-09-07,여성,54,회사원,미확인,no,081-000144
596,170-621465-07032,20000,2023-03-14,여성,54,산업노동자,미혼,no,081-000071
5636,351-505444-44001,10000,2023-05-30,여성,50,산업노동자,결혼,no,081-000061
8790,732-060425-77827,10000,2023-07-17,남성,41,자영업자,미확인,no,081-000651
13673,086-460707-92318,10000,2023-10-10,여성,37,기술자,결혼,yes,A23-000042
13281,458-923134-69714,40000,2023-09-27,여성,28,기술자,결혼,no,081-000471
391,950-723825-41740,90000,2023-03-10,여성,19,공무원,미혼,no,081-000381
14443,138-627058-08430,10000,2023-10-23,여성,48,기업가,미혼,no,081-000042
11062,992-561456-52298,20000,2023-08-23,남성,42,산업노동자,결혼,no,081-000152
23259,862-115175-08392,10000,2024-03-19,남성,54,회사원,결혼,no,081-000421
21497,554-768034-70345,10000,2024-02-19,남성,25,산업노동자,미혼,no,081-000182
12556,289-811540-41719,10000,2023-09-15,남성,55,기업가,이혼,no,081-000551
15243,458-733858-56728,20000,2023-11-06,여성,55,회사원,미혼,no,A23-0000511
16670,645-534097-12881,20000,2023-11-29,남성,34,기술자,미혼,no,081-000162
21382,960-615616-62291,10000,2024-02-15,여성,64,은퇴,이혼,yes,081-000581
3022,284-784592-16226,10000,2023-04-18,여성,56,회사원,이혼,no,081-000073
4154,428-171199-34526,30000,2023-05-03,여성,64,은퇴,이혼,yes,081-000181
3838,741-480269-41344,20000,2023-04-28,남성,49,기업가,결혼,no,081-000045
9250,169-428219-52780,30000,2023-07-24,남성,32,기술자,결혼,no,A23-000058
12545,551-233792-80433,10000,2023-09-15,여성,40,자영업자,이혼,no,081-000141
19865,964-675056-30321,10000,2024-01-22,여성,78,회사원,미혼,no,081-000191
17179,797-692138-04843,10000,2023-12-07,남성,40,산업노동자,이혼,no,081-000561
23285,847-866383-97701,10000,2024-03-19,여성,35,공무원,결혼,no,081-0001410
22695,869-569936-96946,10000,2024-03-08,남성,33,회사원,미확인,yes,081-000048
5907,657-558435-96497,10000,2023-06-02,여성,41,기업가,결혼,no,081-000042
12252,109-409337-12575,20000,2023-09-11,남성,51,산업노동자,결혼,no,A23-000051
5305,947-771960-59623,10000,2023-05-23,여성,27,산업노동자,결혼,yes,081-000063
19170,955-580390-77598,10000,2024-01-10,여성,58,기술자,미혼,no,081-000342
14583,383-465521-12491,10000,2023-10-25,남성,41,기업가,미혼,no,081-000491
3571,586-897091-68052,50000,2023-04-26,남성,43,기술자,결혼,no,081-000148
16926,750-896945-91240,10000,2023-12-04,남성,29,기술자,이혼,yes,081-000064
7145,076-803750-07237,30000,2023-06-22,여성,39,기술자,미혼,no,081-000153
3826,549-208036-99557,20000,2023-04-28,여성,48,서비스종사자,미확인,no,A23-000071
5996,582-916376-74501,10000,2023-06-05,여성,39,주부,이혼,no,081-000305
8615,903-155582-90682,10000,2023-07-13,여성,38,기술자,미혼,no,A23-000101
9176,466-283097-83128,10000,2023-07-21,여성,34,회사원,미혼,yes,081-000351
22357,546-323350-79954,30000,2024-03-04,여성,46,회사원,이혼,no,081-000092
4768,211-883719-81632,10000,2023-05-16,남성,49,기업가,미혼,no,A23-000059
13377,519-735493-17780,30000,2023-10-04,여성,47,서비스종사자,이혼,no,081-000083
11348,079-492716-75711,10000,2023-08-28,여성,65,자영업자,미혼,no,081-000451
1299,391-513951-31283,20000,2023-03-23,여성,31,자영업자,결혼,no,081-000012
21628,154-669811-59939,40000,2024-02-20,여성,29,회사원,미혼,no,081-000074
12500,496-182011-17590,10000,2023-09-14,여성,24,산업노동자,미혼,no,081-000153
16452,986-297978-70525,10000,2023-11-27,남성,31,산업노동자,결혼,no,A23-000054
5416,865-492109-41162,20000,2023-05-24,여성,28,자영업자,결혼,no,081-000042
914,863-674087-80853,20000,2023-03-17,남성,28,회사원,미혼,yes,081-000075
8028,183-378904-89052,20000,2023-07-05,여성,31,기업가,결혼,no,081-000461
22559,829-423423-80143,10000,2024-03-07,남성,36,기술자,미혼,no,081-000061
5021,455-438195-21990,20000,2023-05-18,남성,31,기술자,결혼,yes,A23-0000510
24064,466-610752-04360,10000,2024-04-01,남성,28,기술자,미혼,no,081-000068
6954,306-365914-90125,10000,2023-06-20,여성,26,주부,결혼,no,081-000092
22599,944-664214-81833,10000,2024-03-07,남성,32,기술자,결혼,no,081-000066
18079,502-987616-82048,60000,2023-12-21,남성,35,산업노동자,결혼,no,081-000401
10312,270-409688-59905,40000,2023-08-09,여성,40,미취업자,이혼,no,081-000332
20177,704-164090-69620,10000,2024-01-25,남성,41,기술자,이혼,no,A23-0000512
24501,600-754114-97024,10000,2024-04-05,여성,40,자영업자,이혼,yes,081-000145
20471,567-613270-69680,10000,2024-01-30,여성,69,은퇴,결혼,no,081-000541
11790,328-212729-12027,10000,2023-09-04,남성,42,기업가,미혼,no,081-000042
12433,621-338431-76189,160000,2023-09-14,여성,52,산업노동자,미혼,no,081-000092
17352,934-426438-66164,30000,2023-12-11,남성,49,회사원,미혼,no,081-000161
1334,932-666151-50585,20000,2023-03-24,남성,43,산업노동자,결혼,no,081-000203
23324,289-476779-03305,20000,2024-03-20,여성,27,서비스종사자,이혼,no,081-000401
23031,083-122970-06586,10000,2024-03-14,여성,77,회사원,미혼,yes,081-000191
7282,863-590469-98528,30000,2023-06-23,여성,87,은퇴,미혼,no,081-000671
7702,097-504960-06286,20000,2023-06-29,남성,32,산업노동자,미혼,no,081-000203
3487,759-285991-18125,10000,2023-04-25,여성,45,산업노동자,결혼,no,081-000145
16725,991-462745-92592,30000,2023-11-30,남성,50,기업가,결혼,no,081-000281
15089,398-184748-88701,10000,2023-11-03,여성,54,주부,미혼,no,A23-000101
317,468-633290-35990,10000,2023-03-10,남성,29,산업노동자,결혼,no,081-000202
22407,576-652842-77678,10000,2024-03-05,여성,28,군인,미혼,no,081-000322
4384,756-145350-13527,30000,2023-05-10,여성,46,회사원,결혼,yes,081-000303
5307,557-314634-79564,20000,2023-05-23,남성,76,은퇴,결혼,yes,081-000065
7256,794-555536-51833,60000,2023-06-23,여성,28,서비스종사자,미확인,no,081-000077
5888,534-160052-24729,10000,2023-06-01,여성,83,은퇴,미혼,yes,A23-000042
16417,850-863539-16900,20000,2023-11-27,남성,52,기업가,결혼,no,081-000042
1315,104-770494-15797,10000,2023-03-23,남성,25,학생,미혼,yes,081-000203
18687,899-046965-08649,30000,2024-01-03,남성,37,산업노동자,미혼,no,081-000082
4912,435-032333-28401,10000,2023-05-17,여성,21,서비스종사자,이혼,no,081-000101
7472,448-090189-20978,20000,2023-06-27,남성,34,산업노동자,결혼,yes,081-000621
25797,841-957274-56554,10000,2024-04-29,남성,30,회사원,미혼,no,A23-000051
22060,944-674961-70878,30000,2024-02-27,여성,37,기업가,미혼,no,081-000651
9766,215-330698-30053,70000,2023-08-01,여성,47,회사원,이혼,no,081-000241
7121,886-232033-04316,30000,2023-06-21,여성,17,학생,결혼,no,081-000153
19216,564-372764-92952,60000,2024-01-10,남성,24,학생,미혼,yes,A23-000062
3187,147-771150-12465,10000,2023-04-19,여성,29,회사원,결혼,yes,A23-000021
7859,056-902405-58668,20000,2023-07-03,남성,55,회사원,이혼,no,081-000621
3444,233-393481-55634,10000,2023-04-24,남성,51,기술자,미혼,no,081-000041
10063,786-773515-96298,120000,2023-08-04,여성,29,회사원,이혼,no,081-000148
1596,934-359751-13735,20000,2023-03-28,여성,32,회사원,미혼,no,081-000152
1349,914-717069-09861,20000,2023-03-24,여성,25,회사원,미혼,no,081-000431
12120,006-232570-29498,10000,2023-09-08,남성,46,기술자,이혼,no,081-000163
7573,320-943314-37957,10000,2023-06-28,여성,31,공무원,미혼,no,081-000041
24420,632-977514-97946,10000,2024-04-04,여성,26,은퇴,미혼,no,081-000073
10526,425-333985-31553,10000,2023-08-14,남성,30,기술자,미혼,no,081-000146
21436,790-409792-23301,30000,2024-02-16,여성,56,산업노동자,결혼,no,081-000521
17081,842-559358-17962,10000,2023-12-06,남성,24,산업노동자,결혼,no,081-000068
10282,467-792869-04057,110000,2023-08-09,남성,36,회사원,이혼,no,081-000353
26196,554-863530-13045,20000,2024-05-03,남성,44,기술자,결혼,no,A23-000045
17522,258-445905-96720,30000,2023-12-13,여성,37,회사원,미혼,no,081-000305
5341,542-198439-25768,30000,2023-05-24,여성,19,기술자,미혼,no,081-000431
7514,461-390457-08252,50000,2023-06-27,여성,31,기술자,미혼,no,081-000351
18012,706-360501-47254,10000,2023-12-21,남성,49,산업노동자,결혼,no,081-000082
1792,525-439386-78046,30000,2023-03-31,여성,29,서비스종사자,결혼,no,081-000148
18224,496-273845-13607,10000,2023-12-26,남성,46,기업가,결혼,no,081-000084
9307,967-465195-43135,10000,2023-07-25,남성,24,서비스종사자,미확인,no,A23-000057
16076,564-536705-59310,60000,2023-11-20,남성,37,회사원,미혼,no,081-000146
15906,069-768931-31236,10000,2023-11-16,남성,68,은퇴,결혼,no,A23-000051
15492,668-704790-01973,10000,2023-11-09,여성,61,산업노동자,결혼,no,081-000411
5458,135-555195-11064,10000,2023-05-25,남성,26,군인,미혼,no,081-000323
16518,236-942324-74997,30000,2023-11-27,남성,46,회사원,결혼,yes,081-000145
25096,208-428748-84602,10000,2024-04-17,여성,88,은퇴,결혼,no,081-000511
8878,326-986656-82378,20000,2023-07-18,여성,51,은퇴,미혼,no,081-000481
20669,651-160907-44736,20000,2024-02-02,여성,36,자영업자,미혼,no,081-000331
10784,805-075791-71422,30000,2023-08-17,남성,28,회사원,결혼,no,081-000162
